economy,year,debt_to_gdp,external_debt_gni,short_term_debt_reserves,debt_service_ratio,govt_expense_gdp,inflation_cpi,real_interest_rate,m2_growth,m2_to_reserves,private_credit_gdp,current_account_gdp,total_reserves,terms_of_trade_index,exports_gdp,gdp_growth,gdp_pc_growth,capital_formation_gdp,sp500_index,vix_index,treasury_10y_rate,fed_funds_rate,income_group,region,target_next_year
PNG,2004,,49.7264993657946,12.1183373027926,8.85128411695867,,2.15893131266946,15.5530804394784,14.7868365467413,1.84067872698704,,4.79140919548251,660156570.997279,71.6073809649,72.1640496028947,2.72117574098235,-0.591008801262731,18.133666800386,1986.3453571428572,15.478656126482212,4.271319999999999,1.3491666666666668,LMC,EAS,0.0
PNG,2005,,41.3222330614445,27.5846122206725,8.43720728834949,,1.78080439925826,-0.635761691143538,29.4900311609728,2.17771538974766,,13.3520776079467,750418379.435726,77.8,,6.34479592309654,2.96266985795965,,2099.3459523809524,12.807063492063492,4.28888,3.213333333333334,LMC,EAS,0.0
PNG,2006,,23.2993441096311,5.48333732990965,7.10701047773519,,2.3684623841683,-31.1172422998082,38.8795916406242,1.59861870428317,,5.27638088337678,1440728433.19493,93.8,,5.40994409107307,2.1010623787835,,2263.4099601593625,12.806533864541834,4.795,4.964166666666666,LMC,EAS,0.0
PNG,2007,,17.3473573972822,8.2611866381212,19.3235338018176,,0.91135045567524,6.79238387592348,27.7649227626307,1.44017164062078,,1.89447675578743,2106234946.89102,99.8,,7.81518922862388,4.47661413613285,,2578.466613545817,17.535936254980083,4.634661354581673,5.019166666666666,LMC,EAS,0.0
PNG,2008,,13.0262202785007,0.497959350280351,15.5638632175061,,10.7614182326827,-2.21086723553131,7.84316311174189,1.78897814111439,,6.81299167765164,2008196049.41046,96.8,,-0.296457845880582,-3.34540325323914,,2161.684743083004,32.69486166007905,3.6642629482071714,1.9275,LMC,EAS,0.0
PNG,2009,,16.4344727852789,4.25997852413777,11.71210491032,,6.91832532601224,15.7415559435155,21.8772560183881,1.63213835637966,21.7870346979082,-5.09167321110671,2629121235.36278,96.6,,6.80042148322096,3.57848686707685,,1845.3849603174604,31.479007936507937,3.2641199999999997,0.16,LMC,EAS,0.0
PNG,2010,,45.4164854141367,13.2642020831801,13.3070080917711,,6.01360893567856,0.480973311637734,10.2460848087047,1.53567575774721,21.091519972966,-4.50849152932172,3121182845.40448,119.3,,10.1284540720232,6.85231014831385,,2349.893531746032,22.54888888888889,3.2150597609561755,0.175,LMC,EAS,0.0
PNG,2011,,77.3301927875645,2.82576320942585,16.0432180291999,,4.44083401028971,1.8148558397558,17.3353266940175,1.48186379437984,20.9325128845535,-1.10018483437862,4352806335.28355,127.8,,1.10754362619616,-1.79758471709076,,2677.4407142857144,24.20257936507937,2.78164,0.1016666666666666,LMC,EAS,0.0
PNG,2012,,73.8824913690792,6.47161056896901,7.05154445264947,,4.53720508166972,11.4555568045047,10.9422518215795,2.01796498839228,22.8565539094754,-10.7881600289652,4035177908.45073,119.6,,4.65711959686239,1.78156409666185,,2965.55932,17.79888,1.80344,0.14,LMC,EAS,0.0
PRY,2000,,40.1187300608076,71.0480425891392,8.96284512854856,,8.98215976750022,14.2035386384804,2.84062998097686,2.5643950013855,23.7603984264133,-2.79049501871093,772414513.758737,78.5928324929,43.3309260294934,-2.31414056819045,-4.18580870385856,15.4396190485206,3783.6733333333336,23.315,6.030278884462151,6.235833333333333,UMC,LCN,0.0
PRY,2001,,37.8643904435517,66.5436094002201,10.1501596070242,,7.26806028584825,16.4268997545601,39.5697272117949,3.24598434715258,24.1686675413357,-0.375729695210563,723168663.884361,87.3067142401,40.6425889608269,-0.834054716746095,-2.49369285917085,15.6186328134319,2034.9960483870968,25.74967741935484,5.0206854838709685,3.8875,UMC,LCN,0.0
PRY,2002,,51.1206931757099,69.1208644022713,9.85395344553208,,10.5102420856612,22.6570046799308,1.46226743450925,2.66820150922965,20.8556279671977,8.61307588678674,641167536.795789,106.6125303308,47.4750765387374,-0.0214043949985694,-1.42073243570553,15.1959191892824,1539.7314682539684,27.29246031746032,4.61308,1.6666666666666667,UMC,LCN,0.0
PRY,2003,,103.903258451342,340.65327915337,9.88440089734871,,14.2367970499143,37.0207819032744,10.9224022209882,1.71691113721579,12.6861707511378,0.221163990286845,983433631.411399,105.3763376955,47.1446575963153,4.32074548551591,3.04557479031354,17.7461734755594,1646.8107936507936,21.982857142857146,4.01388,1.1275,UMC,LCN,0.0
PRY,2004,,88.4271121330642,282.341055618037,11.1154340347775,,4.32326492967491,24.0813135946872,15.098231324587,1.78904977836476,12.2968111859529,-0.101927990310014,1168046778.98545,97.9950733438,45.6878246718486,4.05741836363771,2.86510353489651,18.3035266148838,1986.3453571428572,15.478656126482212,4.271319999999999,1.3491666666666668,UMC,LCN,0.0
PRY,2005,,88.6675931590644,260.486873811518,9.51967705462837,12.2787341251754,6.80738203116377,19.134850825752,10.959910393989,1.72878722453047,12.2808884618236,-0.628692309199553,1297088538.07535,80.4,47.5935921119847,2.13349066459601,1.01015474976116,19.1467974071334,2099.3459523809524,12.807063492063492,4.28888,3.213333333333334,UMC,LCN,0.0
PRY,2006,,78.9952280844534,210.319728804796,6.83255475176245,12.3649511285838,9.58934941129229,23.8660041047369,9.82629278501246,1.58610633000149,11.6682860592129,1.24447680615271,1702147178.6523,61.0,46.2930851780555,4.80711719268376,3.72097911920059,19.2755065466128,2263.4099601593625,12.806533864541834,4.795,4.964166666666666,UMC,LCN,0.0
PRY,2007,,63.5398860806603,145.816360830138,5.3288959119351,11.4827516924891,8.13047417698577,14.4583502460761,29.9622881799972,1.59618414533903,13.7176649664944,4.36238494214342,2461472077.25277,71.9,43.374929155941,5.42162287218235,4.39311756937708,17.8836584721614,2578.466613545817,17.535936254980083,4.634661354581673,5.019166666666666,UMC,LCN,0.0
PRY,2008,,53.5750342145205,25.3670076407492,5.29138340949818,10.812907500178,10.1547846489023,15.6831246484358,35.5802010617449,2.14604423716461,18.7596980138574,0.359539923687499,2863012061.51468,74.2,42.4383687093999,6.49629211973152,5.46828018341716,18.9270603992875,2161.684743083004,32.69486166007905,3.6642629482071714,1.9275,UMC,LCN,0.0
PRY,2009,,66.3737178624204,19.8451682598988,5.72404869648393,12.5773872015875,2.59194673430567,27.9872353879995,21.1560792129865,1.6934573182295,21.5814306496786,1.740826211089,3861718922.52784,71.9,38.0972540491953,-0.261137328115808,-1.27522707846056,18.5322818455041,1845.3849603174604,31.479007936507937,3.2641199999999997,0.16,UMC,LCN,0.0
PRY,2010,,62.4432011001041,24.6112223119699,4.48288751493079,11.8391195380723,4.65116279069765,24.301762401239,19.0167816484622,1.9592112344468,25.4241390581651,-1.13186238216093,4166639316.00527,77.8,42.1398416256109,11.0952312685449,9.80314731435514,21.2916134287483,2349.893531746032,22.54888888888889,3.2150597609561755,0.175,UMC,LCN,0.0
PRY,2011,,49.6955356539035,24.9424855208064,6.85606744116939,13.0832818921209,8.2539682539683,11.7058473871612,16.0945099908141,2.14896364796131,28.9522503182021,-0.677611879363058,4982545969.05874,89.0,40.238859668657,4.28637120706239,2.91154988839506,20.9477801569282,2677.4407142857144,24.20257936507937,2.78164,0.1016666666666666,UMC,LCN,0.0
PRY,2012,,52.267953218174,32.0963002803808,15.6577148115135,15.7041029014339,3.67591897974496,11.7942698365486,11.7583390234965,2.26926378084653,31.5463020861612,-1.81921710711773,4994947872.79258,79.8,37.9955191982288,-0.708043112304196,-2.09516519053814,19.536014511612,2965.55932,17.79888,1.80344,0.14,UMC,LCN,0.0
PRY,2013,,44.7584021905892,27.0385272613567,11.2278781646112,14.3618811109267,2.68385738718582,14.3120851574043,20.9371799328008,2.3904444951389,34.3778942788016,0.86967069919009,5872875217.83582,88.2,38.7136655822392,8.29307648937821,6.74651223746731,19.0570473119846,3541.2920238095235,14.230119047619048,2.35016,0.1075,UMC,LCN,0.0
PRY,2014,,44.5515229721803,25.0840172749067,21.7193999657033,14.0013610516294,5.02882767456766,17.8199443895401,14.9995111102926,2.23750332147464,38.1381490369587,-0.78698426888465,6986586468.56047,98.4,35.4644118987627,5.30123864475758,3.78558222391715,19.777462531577,4375.103492063492,14.175992063492064,2.53956,0.0891666666666666,UMC,LCN,0.0
PRY,2015,,49.8107351914534,31.5512642602177,15.8509232388146,14.8283479769749,3.12900274473925,17.8457423889668,13.2025648001844,2.55470964225531,43.3496464702931,-0.209438978009664,5938523046.9591,100.0,34.7346586999493,2.95715168364671,1.46452361944058,19.3997932117964,4945.553492063492,16.674126984126985,2.1382868525896415,0.1325,UMC,LCN,0.0
PRY,2016,,49.609074942482,26.0216074707901,10.4509364135772,15.421614390361,4.08682280577241,13.3865990752067,7.35048830619697,2.17255772899649,41.3557191307979,4.60556622822591,6880868043.64371,100.3,37.1432329052144,4.26802583314358,2.76597250767421,19.0796183746636,4987.792976190476,15.82563492063492,1.83744,0.395,UMC,LCN,0.0
PRY,2017,,45.3224495165738,24.9711547743806,12.2608845836038,14.4661468516924,3.60247741348943,14.5093886137229,8.40067486237711,2.07598843626742,41.1558966178028,3.36274040634761,7877536165.92124,99.2,38.1692845403901,4.81007885552178,3.32962942295241,19.1922400182251,6235.298685258964,11.0902390438247,2.32948,1.0016666666666667,UMC,LCN,0.0
PRY,2018,,44.3037518212439,29.7528358145656,16.1167117557651,16.1304844057004,3.97561015740694,13.4929626363383,8.05910937065308,2.25032433852502,44.5974774295691,-0.224276226143701,7697884446.2912,96.9,36.8532235364482,3.20425034080199,1.77964425721512,19.9488227837632,7425.957729083665,16.639840637450202,2.9112449799196787,1.8316666666666668,UMC,LCN,0.0
PRY,2019,,48.6178098889894,29.3911027840708,10.4941801965596,20.3502301282103,2.75709727562775,12.0533260672502,9.7968973355873,2.2636886650465,47.7506335037909,-0.559766224200817,7717366750.62534,93.6,36.0872909434413,-0.401855100701937,-1.74219112721019,18.7092695745689,7940.210486166008,15.387857142857142,2.1414,2.158333333333333,UMC,LCN,0.0
PRY,2020,,61.730412643043,20.8401098067466,9.2435988642139,18.4727986970346,1.76751592356698,11.0890000854079,19.2223570247061,2.08601614858194,50.7131734297682,1.9081374598608,9202411639.30502,124.9,33.2706269850222,-0.819785390945569,-2.15166731598009,19.8824316422635,10201.520592885376,29.251304347826085,0.889203187250996,0.3758333333333333,UMC,LCN,0.0
PRY,2021,,58.8994043286729,19.3789984565591,8.37984423300713,16.740069493258,4.787983101236,3.74521256188977,8.308153991536,2.15105574119554,49.4627024962661,-1.07430638915495,9661226172.74015,146.7,35.4870925101426,4.01673731776404,2.7649134745394,22.9347908381489,14371.66246031746,19.656150793650795,1.4468525896414344,0.08,UMC,LCN,0.0
PRY,2022,,62.1946052686948,24.3309438624835,14.0824824747172,16.5354158578939,9.76556667164402,,4.12245860148309,2.20533167437995,51.0176123623542,-7.01122938358236,9518826116.61083,117.1,34.3693845850532,0.176038366149214,-0.954302474160954,22.1197175470021,12231.348525896414,25.6371484375,2.9505622489959835,1.6833333333333331,UMC,LCN,0.0
PRY,2023,,64.060294286157,27.9520423709317,9.56440230107497,18.9555342614778,4.63202285403356,,8.70633273962142,2.21142269208106,52.3554841722349,-0.344032669700242,9885683629.59266,92.0,42.0641902129227,4.9992279112746,3.71542341761371,20.6420379522522,12970.27556,16.849027237354086,3.959,5.024166666666667,UMC,LCN,0.0
RUS,2003,,44.5626607613604,38.8441630854864,13.7302805985854,23.0463063924745,13.6632930228666,-0.60017068040332,38.5350352991115,1.64638080131219,21.2435670578541,7.69799200510312,78409347970.6866,72.8114041519,35.2499817757806,7.29995234528189,7.78796752390349,18.4150283883312,1646.8107936507936,21.982857142857146,4.01388,1.1275,HIC,ECS,0.0
RWA,2000,,62.8083274081077,20.1079473976647,,,3.89952980284712,12.7898510202833,15.6266947199757,1.53625362367268,8.7322554914854,,190641890.700649,58.0742664986,5.37717849178342,8.37089593548548,7.49987106581409,12.2911723538114,3783.6733333333336,23.315,6.030278884462151,6.235833333333333,LIC,SSF,0.0
RWA,2001,,66.8192915128563,16.2984020333258,,,3.34285506749409,16.8127610440375,4.29818981530158,1.26685896039639,9.07881915008174,,212109512.511183,52.924388873,7.26898430311878,8.4845603416011,7.52679928708999,12.7844289211049,2034.9960483870968,25.74967741935484,5.0206854838709685,3.8875,LIC,SSF,0.0
RWA,2002,,74.5796747820985,17.9631029864423,,,1.99258542453993,22.6248575445037,14.8957963789763,1.1804689807225,9.42435180688602,,243728532.498222,53.8065736202,6.18067969706938,13.1920736254262,11.6682445124781,12.6161021461481,1539.7314682539684,27.29246031746032,4.61308,1.6666666666666667,LIC,SSF,0.0
RWA,2003,,73.7799048364944,12.6032218250312,,,7.44970014007366,-3.62974030697583,17.5369295472278,1.39261117150158,8.92957351693816,,214698552.288102,54.1149537653,7.77665392566841,2.20238751139603,-0.0196868446927851,13.1689898461308,1646.8107936507936,21.982857142857146,4.01388,1.1275,LIC,SSF,0.0
RWA,2004,,71.3065386396469,4.86952764641467,,,12.2507102894391,4.40397445771242,17.6467335741438,1.04091417706943,9.8312525515906,,314640045.452476,61.7900929216,10.3935220427215,7.44766737034072,4.64511890543764,14.3572006203523,1986.3453571428572,15.478656126482212,4.271319999999999,1.3491666666666668,LIC,SSF,0.0
RWA,2005,,52.5165794251024,5.98119542185736,,,9.01408918092339,6.18940676674985,19.0919326205989,1.5717903982161,10.3108984751212,,256882287.17377,72.0,10.6879847934518,9.3778991673686,6.50669742325816,15.1471395794747,2099.3459523809524,12.807063492063492,4.28888,3.213333333333334,LIC,SSF,0.0
RWA,2006,,13.1771072556272,5.02033564182558,,,8.88282654777923,13.0821982389837,26.3331142593499,1.35094419944112,11.7688790747319,,381762789.729147,107.1,10.8834165953429,9.22707576798881,6.3526672914531,14.6756752242305,2263.4099601593625,12.806533864541834,4.795,4.964166666666666,LIC,SSF,0.0
RWA,2007,,15.2769186821418,3.00560277231204,,,9.08072205873158,2.71226575600119,33.4124217930679,0.885342291610748,12.0334423138205,,783926885.383969,104.8,13.6678238827712,7.63329819125276,4.80790992688792,16.2864963533095,2578.466613545817,17.535936254980083,4.634661354581673,5.019166666666666,LIC,SSF,0.0
RWA,2008,,18.062177264619,0.873353718311212,,,15.4382138709255,1.57061665663766,17.1474641014466,1.05706325505682,13.3642833875073,,769313046.836517,85.3,11.2727549070714,11.1612473247323,8.27757420238298,20.6175261375337,2161.684743083004,32.69486166007905,3.6642629482071714,1.9275,LIC,SSF,0.0
RWA,2009,,19.5357885566749,1.00487174024249,,,12.9443978401712,8.93689763112296,3.94593636689796,0.805458699042032,11.1602839395087,,1009885490.217,85.6,10.367482812293,6.24825750620508,3.54291916809377,20.2783517973557,1845.3849603174604,31.479007936507937,3.2641199999999997,0.16,LIC,SSF,0.0
RWA,2010,,20.3065120591755,1.75189029649381,7.22677606412987,,-0.246128693436934,13.3869922357649,20.1783464045638,1.18138297901126,11.4913039096026,-6.51687014325837,806395755.959935,99.0,10.7427647311274,7.33465645006753,4.65979796365141,19.8702412861231,2349.893531746032,22.54888888888889,3.2150597609561755,0.175,LIC,SSF,0.0
RWA,2011,,21.393893240066,15.6146818921451,4.77457106237045,,3.0801706924026,8.84027616090931,28.9650957455205,1.66316092827695,13.266031975479,-6.92834416704242,717579235.836789,100.6,12.6588705752209,7.95838869847094,5.34277697300234,20.5062993645138,2677.4407142857144,24.20257936507937,2.78164,0.1016666666666666,LIC,SSF,0.0
RWA,2012,,24.0267798798109,18.1318331750403,7.54574697189554,,10.2710182318876,11.4386055799393,13.1923723833464,2.78171341074319,15.751520287001,-9.68045842086916,474575025.973946,93.0,11.9942781520571,8.64150815836322,6.07172678530065,22.6354803172049,2965.55932,17.79888,1.80344,0.14,LIC,SSF,0.0
RWA,2013,,30.1055329314487,1.69475484494623,8.31035258381037,,5.92426867984854,14.2462823994154,12.1284804686026,2.14892870217831,16.2164793656958,-7.48220331305966,654377583.464105,89.5,13.4925358045666,4.71984856978263,2.23301483103715,23.679889481248,3541.2920238095235,14.230119047619048,2.35016,0.1075,LIC,SSF,0.0
RWA,2014,,36.1466647538998,2.64350874481645,12.6045874009016,17.4176076115731,2.35449052820358,11.9607651018482,17.1681093274131,1.65183578865161,17.6303961518493,-11.3438929928213,945126111.233454,97.2,13.8686615802081,6.16716615166932,3.63164570583949,22.6405677164575,4375.103492063492,14.175992063492064,2.53956,0.0891666666666666,LIC,SSF,0.0
RWA,2015,,41.1859009324245,1.22760407138763,12.6449823923794,16.9330145798429,2.52850284192421,16.7659340409904,20.1654811902704,1.9373580812081,20.9997079033272,-12.6837769389105,917998055.127134,100.0,13.2317868359616,8.8568555974538,6.28259221925458,23.9635111173265,4945.553492063492,16.674126984126985,2.1382868525896415,0.1325,LIC,SSF,0.0
RWA,2016,,51.0672797854825,22.3541599110886,14.5634730953585,18.4596733146591,7.17434301982009,11.6743123556092,8.47696815179376,1.74016326202648,20.4751724214641,-15.305126232999,1013756070.46449,100.1,15.4218031562888,5.97074525431094,3.48878829333981,27.1363763441333,4987.792976190476,15.82563492063492,1.83744,0.395,LIC,SSF,0.0
RWA,2017,,56.6439342203484,26.0022016467367,12.7068520868692,18.6727527881822,8.27953672260832,8.32839190737932,9.18779716351721,1.5466156238269,20.5944112008927,-9.46048176908828,1179065818.21496,109.5,20.5283808772972,3.91817093628465,1.50906456900377,22.7136711423585,6235.298685258964,11.0902390438247,2.32948,1.0016666666666667,LIC,SSF,0.0
RWA,2018,,61.1514887573938,26.1525229483349,12.7530652658762,18.6862551605661,-0.311210160390699,17.656522610566,18.931607563513,1.54606657170624,21.3998848838406,-10.1142510894979,1354658758.16221,105.1,21.10801098862,8.51646722592409,6.03177996523696,22.964640691504,7425.957729083665,16.639840637450202,2.9112449799196787,1.8316666666666668,LIC,SSF,0.0
RWA,2019,,65.1410718001911,23.4472589616552,14.3137505848254,19.3459477614836,3.34787655037648,13.717350611345,10.2097381232914,1.50899627798752,21.4605470851456,-11.8932238048423,1464573537.8348,107.7,21.8254435390056,9.44738518613097,6.97929630145144,26.9124313838905,7940.210486166008,15.387857142857142,2.1414,2.158333333333333,LIC,SSF,1.0
RWA,2020,,82.4503892484163,21.9918435580509,14.6190620267709,21.5299234136986,9.85039902274207,9.02726772141586,21.4279673585105,1.48786216114686,25.0510689076078,-12.0648128308305,1719668098.77361,116.3,19.3259418342726,-3.37368746369782,-5.51636902603423,25.3305724303759,10201.520592885376,29.251304347826085,0.889203187250996,0.3758333333333333,LIC,SSF,0.0
RWA,2021,,85.8558898695688,22.1453292876829,29.1051912315759,20.2881852559219,-0.391346748300791,12.8518758011187,18.2715266588691,1.54628691884435,25.3431515385739,-10.9152624610396,1867263803.70416,113.4,19.502494693488,10.8584320184896,8.45600930488553,26.6231523401523,14371.66246031746,19.656150793650795,1.4468525896414344,0.08,LIC,SSF,0.0
RWA,2022,,74.3314388443279,21.8122111874625,11.4916966088178,19.5599259456344,17.6892095588153,0.495362461056007,22.9141984849565,1.97345989367422,22.8466317008821,-9.36601780213995,1725574898.68952,113.8,22.4780615146911,8.16120720872912,5.81773274151854,24.5654000795313,12231.348525896414,25.6371484375,2.9505622489959835,1.6833333333333331,LIC,SSF,0.0
RWA,2023,,81.0157835253365,24.1640576969643,15.3207102230575,18.5668423445955,19.789546746467,3.67012650683346,24.7623627315429,2.05734243509374,22.3546156935488,-11.4935434871962,1834050909.65197,115.0,25.0057307202908,8.24990302014558,5.8960009035884,26.6636127849857,12970.27556,16.849027237354086,3.959,5.024166666666667,LIC,SSF,0.0
SDN,2000,,138.285856256582,3444.16506279064,13.4728526404525,,7.12125897172291,,36.8580141883169,9.78325224790059,2.26814407058398,-4.22360581869545,137814239.250023,,15.9845570577283,6.34586743997545,3.37132975440942,24.8880308630392,3783.6733333333336,23.315,6.030278884462151,6.235833333333333,LIC,SSF,0.0
SDN,2001,,99.3410219764896,8725.60628494787,13.7374000519901,,1.93529572095333,,24.5146225557476,33.5478419501133,2.48744680025298,-3.32074310136626,49736273.1571601,,9.5605178619468,6.50036053396883,3.51515858633522,20.5310077647122,2034.9960483870968,25.74967741935484,5.0206854838709685,3.8875,LIC,SSF,0.0
SDN,2002,,93.0824414530566,1943.28167011937,6.91267217565589,,22.2247241495905,,30.4327358776433,8.58968221447795,3.73617957584528,-5.36777365828637,248935516.455669,,11.4095829536873,6.0064715363132,3.04640852451755,21.5663517910828,1539.7314682539684,27.29246031746032,4.61308,1.6666666666666667,LIC,SSF,0.0
SDN,2003,,84.6877206320813,1027.16649003295,10.7276050157224,,6.48943208673338,,28.1598280605037,5.22206139995047,5.01728000381241,-4.39506852023541,529445721.883466,,12.2525341182648,6.28880816146516,3.47662601258492,22.074814442888,1646.8107936507936,21.982857142857146,4.01388,1.1275,LIC,SSF,0.0
SDN,2004,,72.0808502994976,449.147976535871,8.52857957025894,,9.65754628605945,,30.1653053290674,2.72180309901335,6.1285411012767,-3.07074148971241,1337996807.7002,,14.300391937677,5.14088851762675,2.38501078452138,23.6117319230397,1986.3453571428572,15.478656126482212,4.271319999999999,1.3491666666666668,LIC,SSF,0.0
SDN,2005,,52.2238011671343,308.786187403328,7.48487495686552,,8.50585075933117,,43.4173771363269,2.95918536584447,7.8135798471469,-7.02825381106123,1868587865.83723,,14.458821843369,5.64351551343631,2.75337218040758,21.2067763046123,2099.3459523809524,12.807063492063492,4.28888,3.213333333333334,LIC,SSF,0.0
SDN,2006,,42.9579124009303,359.490879399696,5.02154637336542,,7.19912990114709,,32.1888104507858,4.93983885036577,11.048116510493,-14.3510830891701,1659926271.61073,,15.0949253001601,6.5314117467792,3.55587752590014,22.8891769937744,2263.4099601593625,12.806533864541834,4.795,4.964166666666666,LIC,SSF,0.0
SDN,2007,,34.9845611933378,473.804705426682,4.01849595281776,,14.7542770780084,,10.7682797693837,7.09981195087872,9.81285601767293,-6.05172200816878,1377921603.31558,,16.9005341241689,5.73527423664484,2.69329211251048,21.3061261282548,2578.466613545817,17.535936254980083,4.634661354581673,5.019166666666666,LIC,SSF,0.0
SDN,2008,,33.2964096450022,485.291784964189,3.01021835992934,,14.2971224481434,,16.3416629733583,7.84707992115401,9.37979082509826,-5.54326957101499,1399041059.55575,,20.2654316259622,3.84674473121058,0.693530743818769,20.668907969621,2161.684743083004,32.69486166007905,3.6642629482071714,1.9275,LIC,SSF,0.0
SDN,2009,,42.6432308815517,619.822365298578,5.72689235721773,15.6658679807676,11.256758706301,,23.7870987633119,9.98465993869695,11.5585100746323,-9.54372816963053,1094176669.31606,,14.5541979940253,-2.76770436599138,-5.81042185394722,22.325908295006,1845.3849603174604,31.479007936507937,3.2641199999999997,0.16,LIC,SSF,0.0
SDN,2010,,41.2309784294958,703.650720247968,4.21004682024409,14.1304915362604,12.9776663898014,,26.272516302831,11.9355603463529,10.5026912651794,-2.92618988919934,1036244170.70595,,17.4756063457453,3.85824195230107,0.758886048751407,20.3985392323003,2349.893531746032,22.54888888888889,3.2150597609561755,0.175,LIC,SSF,1.0
SDN,2011,,41.8849817755024,2867.7102678346,4.87186411161,,18.0966171221351,,17.7200945120186,57.7129129990705,9.29192166764101,-4.82188496528231,192529339.697522,,12.4787060282521,-3.21353209253371,5.87200118550977,23.2624340175259,2677.4407142857144,24.20257936507937,2.78164,0.1016666666666666,LIC,SSF,1.0
SDN,2012,,62.0028273281422,2885.87123802223,7.14824601297622,11.6352473770618,35.5590574147024,,39.140602726195,50.8307273065698,11.9423641232484,-16.6318777556219,192632614.669594,132.5014300339,6.85645263673087,-17.0046884048945,-7.20056369222739,19.7241316199789,2965.55932,17.79888,1.80344,0.14,LIC,SSF,0.0
SDN,2013,,56.487760867855,2861.54780177893,4.90058576864329,11.5190199018877,36.5223449139154,,13.0735854393737,47.1612481074451,10.5177916679111,-13.5321488136858,192956941.623251,125.4990175934,9.50689116839014,1.95514463302422,-0.372546263586997,17.1950466966314,3541.2920238095235,14.230119047619048,2.35016,0.1075,LIC,SSF,0.0
SDN,2014,,45.2388242895741,2937.26810538678,4.31031776521854,11.4318600296855,36.9066427863595,,16.9901362381769,48.1231077846714,8.15064686274859,-7.16013618473832,181457168.977027,128.758378373,7.60891112283276,4.66137954229873,1.86452924090501,15.0415341466529,4375.103492063492,14.175992063492064,2.53956,0.0891666666666666,LIC,SSF,0.0
SDN,2015,,42.8323529853489,2970.68845880738,10.6504289695058,10.7117252744407,16.9095706050977,,20.8769390792482,54.6871520399675,8.12473335981359,-10.5569345811594,173516490.886742,100.0,6.42291092918573,1.91017689052751,-1.14810293147822,12.8081335322639,4945.553492063492,16.674126984126985,2.1382868525896415,0.1325,LIC,SSF,0.0
SDN,2016,,51.1473148369104,3054.15794358335,6.33691525263901,9.72624152630822,17.750253831196,,28.2588878696591,47.732450526336,8.21971643252736,-9.88346111101847,168284353.053784,96.1032630323,5.00449100738247,3.46764218409288,0.369473161527822,9.3059152625505,4987.792976190476,15.82563492063492,1.83744,0.395,LIC,SSF,0.0
SDN,2017,,55.4341564956713,3051.22382074977,4.16552097640629,,32.3516260968437,,68.7846305867026,54.4256657578295,8.38975613758766,-11.1697054533751,177933851.813136,107.6715721607,6.11214425821293,0.70925628476644,-2.71987452387332,10.7686344431485,6235.298685258964,11.0902390438247,2.32948,1.0016666666666667,LIC,SSF,1.0
SDN,2018,,71.4394464809636,,4.19894498062309,,63.2925073455888,,111.826326805131,,9.35475603325025,-14.4693934170139,,106.5071148762,7.65020198466392,-2.6809305497999,-6.01716755998106,9.9893502376745,7425.957729083665,16.639840637450202,2.9112449799196787,1.8316666666666668,LIC,SSF,1.0
SDN,2019,,74.3660545239152,,3.75873467947796,,50.9940515002965,,60.0789296283337,,9.17361614121809,-14.7808388986177,,113.2201000399,8.45298341762853,-2.17825104530091,-5.00795943799888,14.3050078362201,7940.210486166008,15.387857142857142,2.1414,2.158333333333333,LIC,SSF,1.0
SDN,2020,,93.152816991005,,2.87878024275031,,163.257782355458,,87.9913831302034,,7.89088716237967,-21.6064794369516,,116.8786399391,5.12531269468598,-3.62980082410752,-6.18595807947966,5.78653523341068,10201.520592885376,29.251304347826085,0.889203187250996,0.3758333333333333,LIC,SSF,1.0
SDN,2021,,69.8676399582301,,45.218288862013,,359.093040778999,,,,6.61986449215035,-7.65468962500371,,99.7977963068,2.2498704277993,-1.8685204827207,-4.47700779563793,3.46580920270714,14371.66246031746,19.656150793650795,1.4468525896414344,0.08,LIC,SSF,1.0
SEN,2000,,61.6894599199723,,16.1785721623707,,0.731981981981597,,10.8194004067079,,14.5755223435769,-5.54079842355363,,92.4877560084,17.7641495981977,3.88721095816793,1.41335705319622,19.2253255567794,3783.6733333333336,23.315,6.030278884462151,6.235833333333333,LMC,SSF,0.0
SEN,2001,,57.5583406613325,,14.5220111083493,,2.97450083919566,,-8.62279339894998,,11.237106650157,-3.77513794796373,,91.7750372679,17.7006801043602,4.31085146618369,1.81176865944212,18.9542217193381,2034.9960483870968,25.74967741935484,5.0206854838709685,3.8875,LMC,SSF,0.0
SEN,2002,,59.6555296080874,,13.8831773237097,,2.33730187454299,,7.29912277397109,,11.8953781578597,-4.54340089477442,,90.396699334,19.6168800518197,0.0686965747419066,-2.35286664944574,20.4321036574164,1539.7314682539684,27.29246031746032,4.61308,1.6666666666666667,LMC,SSF,0.0
SEN,2003,,50.6996951289096,,12.5671824225423,,-0.0519970242714495,,33.0422454744276,,13.0371551015907,-4.98969389328597,,91.1273394084,18.2180266837333,5.59395094456143,3.08280432027999,17.4102276457347,1646.8107936507936,21.982857142857146,4.01388,1.1275,LMC,SSF,0.0
SEN,2004,,39.4451250767248,,14.5939920998588,,0.514781781023016,,14.7780240033205,,14.3643865711573,-5.0744758990416,,90.274547721,19.10166287579,4.64329393683312,2.21660237161285,17.4976895109659,1986.3453571428572,15.478656126482212,4.271319999999999,1.3491666666666668,LMC,SSF,0.0
